,OBJECTID,FeatureKey,LayerKey,DistributionType,LayerGroupKey,LayerName,MetadataKey,PortalUrl,ObjectReferences,SpeciesDepthMaximum,Alert,SpeciesCode,AccuracyExplanation,SpeciesCommonName,ScientificContact,SpeciesScientificName,ObjectSecurity,SpeciesMaoriName,TemporalExtent,Keywords,ObjectName,PositionalAccuracy,AlertWarning,EndangeredStatus,SpeciesDepthMinimum,SpeciesGroup,HabitatType,LayerIdentifier,SHAPE.STArea(),SHAPE.STLength()
0,313,307,1078,3,4490,Barracouta - Spring Juvenile Distribution,558,https://mpi.maps.arcgis.com/home/item.html?id=b2b1cdfc6b5d4a5e95fbc65bbd057f04,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Spring,100%,Auckland Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1291_1,2878542114.859375,232850.28667990988
0,916,963,1077,1,4490,Barracouta - Spring Juvenile Distribution,558,https://mpi.maps.arcgis.com/home/item.html?id=b2b1cdfc6b5d4a5e95fbc65bbd057f04,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Spring,Hotspot,Chatham Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1290_1,3364986935.3242188,226977.68719732025
0,925,728,1077,1,4490,Barracouta - Spring Juvenile Distribution,558,https://mpi.maps.arcgis.com/home/item.html?id=b2b1cdfc6b5d4a5e95fbc65bbd057f04,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Spring,Hotspot,Southland,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1290_1,7825495149.912109,345060.68218299554
0,1011,1250,1077,1,4490,Barracouta - Spring Juvenile Distribution,558,https://mpi.maps.arcgis.com/home/item.html?id=b2b1cdfc6b5d4a5e95fbc65bbd057f04,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Spring,Hotspot,Taranaki,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1290_1,6438630101.615234,330213.17692399165
0,1029,723,1077,1,4490,Barracouta - Spring Juvenile Distribution,558,https://mpi.maps.arcgis.com/home/item.html?id=b2b1cdfc6b5d4a5e95fbc65bbd057f04,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Spring,Hotspot,Canterbury,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1290_1,7269305274.708984,366546.01658677985
0,1082,802,1077,1,4490,Barracouta - Spring Juvenile Distribution,558,https://mpi.maps.arcgis.com/home/item.html?id=b2b1cdfc6b5d4a5e95fbc65bbd057f04,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Spring,Hotspot,Westcoast,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1290_1,3734307722.064453,281077.79970601277
0,1147,980,1077,1,4490,Barracouta - Spring Juvenile Distribution,558,https://mpi.maps.arcgis.com/home/item.html?id=b2b1cdfc6b5d4a5e95fbc65bbd057f04,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Spring,Hotspot,Southland,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1290_1,3114542385.9003906,233825.46371531583
0,32,804,1080,3,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,100%,Auckland Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1461_1,15580484308.22461,480184.996024933
0,87,1252,1080,3,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,100%,South Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1461_1,107451151441.5664,3108472.2551322654
0,251,1105,1080,3,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,100%,Northland,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1461_1,4000358319.9140625,281058.3415251057
0,259,966,1080,3,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,100%,Chatham Rise,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1461_1,7128498220.509766,318191.40551819955
0,356,713,1080,3,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,100%,North Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1461_1,41876767689.833984,1919771.947792007
0,575,712,1080,3,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,100%,North Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1461_1,79058604199.0957,2343870.516369193
0,631,967,1080,3,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,100%,Chatham Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1461_1,5329559154.5546875,359530.4275992481
0,901,711,1079,1,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,Hotspot,Canterbury,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1460_1,8507829683.822266,367742.12017722696
0,1187,491,1079,1,4491,Barracouta - Summer Juvenile Distribution,564,https://mpi.maps.arcgis.com/home/item.html?id=be80337b33e3473aaba604792a8f0fe9,,400 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Summer,Hotspot,Chatham Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1460_1,2219016645.7773438,179063.38873004346
0,61,490,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,Tasman Bay,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,5680200625.845703,367016.31129343645
0,82,801,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,Taranaki,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,2707172838.7109375,195266.0690542098
0,85,656,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,Canterbury/Otago,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,19614386874.382812,799161.6290501944
0,92,692,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,Chatham Rise,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,3702197615.078125,218466.8460590852
0,288,1104,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,Fiordland,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,2815949857.6953125,195417.20767018947
0,312,304,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,Chatham Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,9568662149.294922,649334.3382764404
0,397,665,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,East Coast,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,26494159163.13086,1189317.2431647442
0,512,961,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,Hauraki,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,2424906667.4101562,185935.37328608136
0,564,155,1076,3,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,100%,West Coast,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1441_1,17630488536.839844,949566.6319670053
0,976,663,1075,1,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,Hotspot,Tasman Bay,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1440_1,3078481160.3378906,232852.96813350034
0,980,1330,1075,1,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,Hotspot,South Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1440_1,5779124758.234375,333452.04306795436
0,1004,664,1075,1,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,Hotspot,Taranaki,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1440_1,2707172838.7109375,195266.0690542098
0,1028,488,1075,1,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,Hotspot,Canterbury,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1440_1,5042629065.558594,286773.6191891165
0,1196,644,1075,1,4492,Barracouta - Winter Juvenile Distribution,594,https://mpi.maps.arcgis.com/home/item.html?id=0849a4f064014733add8a2cbc9b07c9c,,600 m,N,BAR,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Barracouta,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Thyrsites atun (Euphrasen, 1791)",None,Maka,Winter,Hotspot,Chatham Island,100 km,None,Not listed,0 m,Barracouta,Demersal inshore,FSJ1440_1,4793879913.650391,360348.7343957711
0,97,1477,919,3,4493,Bass - Annual Juvenile Distribution,73,https://mpi.maps.arcgis.com/home/item.html?id=0efbd81d1de946729f2de697f9a270b5,,600,N,BAS,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Bass,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300",Polyprion americanus (Bloch and Schneider 1801),None,Moeone,Annual,100%,,100 km,None,Not listed,0,Bass,Demersal offshore,FSJ0071_2,2588972313.1035156,260887.79255858238
0,99,1480,919,3,4493,Bass - Annual Juvenile Distribution,73,https://mpi.maps.arcgis.com/home/item.html?id=0efbd81d1de946729f2de697f9a270b5,,600,N,BAS,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Bass,Ministry of Fisheries,Polyprion americanus (Bloch and Schneider 1801),None,Moeone,Annual,100%,,100 km,None,Not listed,0,Bass,Demersal offshore,FSJ0071_2,5600202093.941406,453358.0644231218
